Akashiwo sanguinea (cells/L),Alexandrium spp. (cells/L),Ammonia (uM),Chlorophyll (mg/m3),Dinophysis spp. (cells/L),Domoic Acid (ng/mL),Lingulodinium polyedrum (cells/L),Nitrate (uM),Nitrite (uM),Phosphate (uM),Prorocentrum spp. (cells/L),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Silicate (uM),Water Temperature (C),date,Upwelling Index,ONI
0.0,0.0,0.98,1.01,0.0,0.0,0.0,0.09,0.03,0.11,4800.0,272800.0,0.0,3.2,20.1,2014-06-16,293.0,0.2
0.0,0.0,0.61,1.59,0.0,0.0,0.0,0.25,0.31565376875000006,0.19,12999.0,5200.0,0.0,5.963902827751196,20.0,2014-06-16,293.0,0.2
82.4828217821782,20.0,0.89,7.93,150.0,0.024253999999999998,9492.468762376237,1.04,0.31565376875000006,0.24,11154.292574257426,38448.71782178218,1800.0,4.31,14.9,2014-06-18,109.0,0.2
0.0,0.0,0.56,0.87,0.0,0.0,0.0,0.67,0.06,0.16,2800.0,54000.0,0.0,1.9,21.4,2014-06-23,185.0,0.2
0.0,0.0,0.8,1.41,0.0,0.0,0.0,0.23,0.31565376875000006,0.19,2600.0,20799.0,0.0,4.2,21.4,2014-06-23,185.0,0.2
0.0,0.0,1.582,1.23,0.0,0.07,0.0,1.2195392051282048,0.013,0.08,4177.0,57545.0,78892.0,0.923,18.0,2014-06-24,198.5,0.2
0.0,0.0,3.05,3.9731944019138754,0.0,0.0,0.0,1.61522,0.150146,0.280491,2244.0,748.0,1122.0,2.99,22.0,2014-06-24,198.5,0.2
82.4828217821782,180.0,0.49,8.3,400.0,0.0,9492.468762376237,0.08,0.31565376875000006,0.03,11154.292574257426,38448.71782178218,0.0,1.2,16.7,2014-06-25,209.0,0.2
0.0,0.0,12.401,2.02,0.0,0.0,0.0,1.2195392051282048,0.039,0.53,4641.0,928.0,0.0,5.427,20.0,2014-06-30,127.5,0.2
0.0,0.0,2.05,1.99,0.0,0.0,0.0,0.31,0.31565376875000006,0.5603456342592592,12999.0,2600.0,7800.0,1.46,21.4,2014-06-30,122.0,0.2
0.0,0.0,1.13,2.51,400.0,0.0,0.0,0.26,0.02,0.05,0.0,50800.0,1600.0,3.21,20.7,2014-06-30,122.0,0.2
0.0,0.0,3.84,3.06,0.0,0.0,0.0,0.6380140000000001,0.10638199999999999,0.10433900000000002,1122.0,374.0,0.0,2.08,22.0,2014-06-30,127.5,0.2
0.0,0.0,0.4,2.38,0.0,0.0,0.0,1.96,0.05,0.39,0.0,4265.0,3732.0,4.73,17.4545871559633,2014-06-30,133.0,0.2
128.645,2360.0,0.82,5.47,540.0,0.0,2905.615,0.05,0.313841288590604,0.06,19789.255,29273.58,0.0,1.64,14.1,2014-07-02,204.0,0.1
0.0,0.0,222.0,1.37,0.0,0.0,0.0,0.531,0.044,0.194,25988.0,0.0,0.0,2.808,20.0,2014-07-07,118.0,0.1
0.0,0.0,0.68,0.92,0.0,0.0,0.0,0.24,0.313841288590604,0.13,5200.0,0.0,0.0,2.12,21.6,2014-07-07,113.0,0.1
0.0,0.0,0.99,0.77,0.0,0.0,0.0,0.24,0.03,0.12,14800.0,4000.0,0.0,2.34,23.4,2014-07-07,113.0,0.1
374.0,0.0,2.34,3.5,0.0,0.0,0.0,0.456575,0.11484200000000001,0.10894000000000001,1870.0,0.0,1122.0,2.9,23.0,2014-07-07,118.0,0.1
128.645,740.0,5.37,3.13,310.0,0.035462,2905.615,1.78,0.313841288590604,0.89,19789.255,29273.58,5550.0,23.07,15.6,2014-07-09,97.0,0.1
0.0,0.0,530.0,0.64,0.0,0.0,0.0,1.0716657199999995,0.03,0.142,0.0,2970.0,2970.0,3.76,20.0,2014-07-14,57.5,0.1
0.0,0.0,9.586894014218004,1.55,0.0,0.0,0.0,1.0716657199999995,0.313841288590604,0.9406289138755982,2600.0,0.0,0.0,6.109697253731346,20.6,2014-07-14,29.0,0.1
0.0,0.0,1.02,1.92,0.0,0.0,0.0,0.19,0.06,0.13,1200.0,12400.0,0.0,1.97,22.4,2014-07-14,29.0,0.1
0.0,0.0,0.52,6.19,0.0,0.0,0.0,0.044219999999999995,0.142057,0.10683499999999999,0.0,0.0,38862.0,2.09,22.0,2014-07-14,57.5,0.1
128.645,1200.0,3.81,2.66,330.0,0.12339800000000001,2905.615,0.53,0.313841288590604,0.53,19789.255,29273.58,10400.0,5.27,16.6,2014-07-16,50.0,0.1
0.0,0.0,2.47,2.04,0.0,0.0,2600.0,1.0716657199999995,0.313841288590604,0.23,0.0,7800.0,0.0,1.84,18.4,2014-07-21,89.0,0.1
0.0,0.0,127.616,1.36,0.0,0.0,0.0,0.392,0.05,0.332,0.0,3713.0,105809.0,1.629,19.0,2014-07-21,62.5,0.1
0.0,0.0,1.15,1.8,0.0,0.0,0.0,0.16,0.04,0.16,6400.0,5600.0,0.0,6.04,21.4,2014-07-21,89.0,0.1
0.0,0.0,9.586894014218004,4.023177703349279,0.0,0.0,0.0,0.0,0.313841288590604,0.9406289138755982,0.0,3713.0,105809.0,0.0,19.0,2014-07-21,62.5,0.1
0.0,0.0,3.8,1.73,0.0,0.0,0.0,1.11964,0.143281,0.17495,748.0,0.0,748.0,4.15,23.5,2014-07-21,62.5,0.1
128.645,260.0,9.57,9.41,577.3380281690141,0.0,2905.615,1.49,0.313841288590604,0.58,19789.255,29273.58,0.0,6.31,18.0,2014-07-23,168.0,0.1
0.0,0.0,0.91,7.92,0.0,0.0,0.0,1.81,0.2,0.67,0.0,0.0,3732.0,9.14,18.658823529411766,2014-07-27,71.0,0.1
0.0,0.0,10.956,1.05,0.0,0.0,0.0,0.241,0.029,0.199,2228.0,0.0,377199.0,3.686,17.0,2014-07-28,54.0,0.1
0.0,0.0,7.72,1.05,0.0,0.0,2600.0,1.0716657199999995,0.313841288590604,0.16,0.0,62396.0,0.0,1.36,19.8,2014-07-28,60.0,0.1
0.0,0.0,1.11,1.95,0.0,0.0,0.0,0.26,0.03,0.19,8400.0,63200.0,0.0,3.84,22.5,2014-07-28,60.0,0.1
374.0,0.0,1.99,1.52,0.0,0.0,748.0,1.55795,0.20673899999999998,0.037642,2618.0,0.0,748.0,3.24,22.6,2014-07-28,54.0,0.1
128.645,0.0,6.68,8.4,577.3380281690141,0.0,2905.615,2.12,0.313841288590604,0.8,19789.255,29273.58,0.0,14.38,17.8,2014-07-30,104.0,0.1
0.0,0.0,0.846,1.44,0.0,0.0,0.0,0.256,0.036,0.298,5940.0,8168.0,259139.0,1.661,16.4,2014-08-04,60.5,0.0
0.0,0.0,0.74,1.45,0.0,0.0,0.0,1.0773083387096776,0.34133116993464047,0.18,0.0,5200.0,0.0,2.65,21.2,2014-08-04,64.0,0.0
0.0,0.0,1.12,1.31,0.0,0.0,0.0,0.16,0.04,0.12,400.0,31600.0,0.0,3.16,23.2,2014-08-04,64.0,0.0
0.0,0.0,0.19,2.74,0.0,0.0,0.0,0.18733699999999998,0.07103200000000001,0.2738,374.0,2244.0,3740.0,2.35,22.2,2014-08-04,60.5,0.0
0.0,0.0,0.41,2.45,0.0,0.0,0.0,1.97,0.04,0.33,0.0,1066.0,0.0,5.98,18.892640692640704,2014-08-05,63.0,0.0
91.28909952606635,0.0,3.36,6.75,900.0,0.0,1924.2464454976302,0.72,0.34133116993464047,0.47,11331.957345971565,20533.83886255924,0.0,8.98,17.9,2014-08-06,118.0,0.0
0.0,0.0,7.597,0.74,0.0,0.0,0.0,0.39,0.075,0.174,1485.0,1485.0,118803.0,2.526,17.4,2014-08-11,68.5,0.0
0.0,0.0,0.7,0.86,0.0,0.0,0.0,1.0773083387096776,0.34133116993464047,0.19,5200.0,31198.0,0.0,7.64,19.2,2014-08-11,84.0,0.0
0.0,0.0,0.99,1.13,0.0,0.0,0.0,0.2,0.06,0.16,5600.0,7600.0,0.0,2.22,23.1,2014-08-11,84.0,0.0
91.28909952606635,0.0,0.73,11.99,330.0,0.0,1924.2464454976302,0.03,0.34133116993464047,0.4,11331.957345971565,20533.83886255924,100.0,7.53,18.7,2014-08-13,89.0,0.0
0.0,0.0,0.988,0.94,0.0,0.0,0.0,1.0773083387096776,0.042,0.147,928.0,0.0,150824.0,1.432,18.6,2014-08-18,128.0,0.0
0.0,0.0,0.26,5.13,0.0,0.0,0.0,1.9,0.11,0.51,0.0,0.0,2132.0,2.83,18.892640692640704,2014-08-18,158.0,0.0
0.0,0.0,0.39,0.96,0.0,0.0,0.0,1.0773083387096776,0.34133116993464047,0.23,31198.0,0.0,5200.0,2.46,19.1,2014-08-18,98.0,0.0
0.0,0.0,1.12,1.24,0.0,0.0,0.0,0.23,0.06,0.16,1600.0,14800.0,0.0,2.76,22.8,2014-08-18,98.0,0.0
0.0,0.0,1.35,0.53,0.0,0.0,374.0,0.218467,0.049451,0.218827,374.0,0.0,5984.0,0.67,22.4,2014-08-18,128.0,0.0
91.28909952606635,0.0,1.75,7.96,320.0,0.0,1924.2464454976302,0.54,0.34133116993464047,0.7,11331.957345971565,20533.83886255924,0.0,8.79,17.4,2014-08-20,52.0,0.0
0.0,0.0,8.458,0.8,0.0,0.0,0.0,0.206,0.071,0.164,5198.0,11880.0,107665.0,2.153,18.6,2014-08-25,51.5,0.0
0.0,0.0,2.31,1.3,0.0,0.0,0.0,0.28,0.1,0.53,0.0,7800.0,5200.0,1.75,19.9,2014-08-25,47.0,0.0
0.0,0.0,1.26,0.92,0.0,0.0,0.0,0.08,0.04,0.13,0.0,12800.0,0.0,1.69,22.8,2014-08-25,47.0,0.0
0.0,0.0,9.67,0.89,0.0,0.0,0.0,19.7548,0.401282,0.5787760000000001,0.0,0.0,2618.0,2.19,21.8,2014-08-25,51.5,0.0
91.28909952606635,0.0,3.19,4.87,1318.6754385964912,0.0,1924.2464454976302,0.93,0.34133116993464047,0.7,11331.957345971565,20533.83886255924,0.0,9.84,17.9,2014-08-27,44.0,0.0
0.0,0.0,0.64,2.97,0.0,0.0,0.0,1.88,0.13,0.44,0.0,0.0,0.0,5.62,18.966210045662102,2014-09-01,134.0,0.2
0.0,0.0,4.116825243119267,4.890888971962618,0.0,0.0,0.0,5.42698,0.147999,0.487638,2244.0,0.0,748.0,2.47,23.3,2014-09-01,116.5,0.2
0.0,0.0,0.825,1.3,0.0,0.0,0.0,1.1659958586387438,0.049,0.254,1856.0,464.0,1624.0,4.145,19.6,2014-09-02,137.0,0.2
0.0,0.0,1.12,0.79,0.0,0.0,0.0,0.13,0.2832927124183007,0.16,0.0,23399.0,0.0,8.301907438679246,22.4,2014-09-02,125.0,0.2
0.0,0.0,0.58,1.1,0.0,0.0,0.0,0.04,0.03,0.16,0.0,44000.0,0.0,2.08,22.3,2014-09-02,125.0,0.2
385.8731707317073,0.0,6.33,3.05,20.0,0.0,15376.717073170732,1.34,0.2832927124183007,0.91,15219.273170731707,7311.331707317073,0.0,10.94,18.2,2014-09-03,123.0,0.2
0.0,0.0,48.26,1.77,0.0,0.0,0.0,11.9252,0.296736,0.556269,2244.0,0.0,0.0,2.83,23.2,2014-09-08,72.5,0.2
0.0,0.0,1.843,1.03,232.0,0.0,0.0,0.343,0.067,0.324,0.0,0.0,0.0,4.17,19.0,2014-09-08,72.5,0.2
0.0,0.0,0.8,0.96,0.0,0.0,0.0,0.21,0.2832927124183007,0.16,0.0,0.0,0.0,1.25,19.8,2014-09-08,36.0,0.2
0.0,0.0,1.25,0.97,0.0,0.0,0.0,0.17,0.02,0.17,800.0,11200.0,0.0,1.61,23.1,2014-09-08,36.0,0.2
0.0,0.0,1.61,10.2,0.0,0.0,0.0,0.29,0.05,0.52,0.0,0.0,0.0,13.42,18.966210045662102,2014-09-08,109.0,0.2
385.8731707317073,0.0,5.62,4.5,30.0,0.0,15376.717073170732,1.62,0.2832927124183007,1.04,15219.273170731707,7311.331707317073,0.0,10.27,17.1,2014-09-10,47.0,0.2
0.0,0.0,3.58,1.44,0.0,0.0,0.0,5.7146,0.085583,0.383946,0.0,0.0,748.0,4.25,22.0,2014-09-15,59.5,0.2
0.0,0.0,13.646,0.84,0.0,0.0,0.0,0.334,0.036,0.194,0.0,0.0,928.0,2.672,20.0,2014-09-15,59.5,0.2
385.8731707317073,636.8844444444444,4.116825243119267,2.03,710.915909090909,0.0,15376.717073170732,1.1659958586387438,0.2832927124183007,0.7242988045454545,15219.273170731707,7311.331707317073,7987.371681415929,8.301907438679246,18.966210045662102,2014-09-15,69.0,0.2
0.0,0.0,3.61,0.54,0.0,0.0,0.0,0.24,0.2832927124183007,0.27,0.0,5200.0,0.0,2.08,20.9,2014-09-15,69.0,0.2
0.0,0.0,1.13,4.890888971962618,400.0,0.0,0.0,0.13,0.03,0.19,16800.0,10400.0,0.0,2.07,24.1,2014-09-15,69.0,0.2
0.0,0.0,1.35,2.36,0.0,0.0,0.0,1.98,0.03,0.63,0.0,8529.0,0.0,9.94,18.966210045662102,2014-09-15,50.0,0.2
385.8731707317073,0.0,4.12,6.94,710.915909090909,0.0,15376.717073170732,1.5,0.2832927124183007,1.05,15219.273170731707,7311.331707317073,0.0,10.24,17.5,2014-09-17,11.0,0.2
0.0,0.0,0.85,6.08,0.0,0.0,0.0,0.36,0.09,0.4,0.0,0.0,0.0,7.0,18.966210045662102,2014-09-21,47.0,0.2
0.0,0.0,7.252,1.88,0.0,0.0,0.0,0.721,0.062,0.271,1856.0,2784.0,1392.0,3.957,18.3,2014-09-22,65.0,0.2
0.0,0.0,0.82,0.64,0.0,0.0,0.0,1.1659958586387438,0.2832927124183007,0.22,0.0,0.0,0.0,1.9,20.0,2014-09-22,78.0,0.2
0.0,0.0,1.51,0.96,400.0,0.0,0.0,0.13,0.07,0.21,1200.0,6400.0,0.0,2.1,21.9,2014-09-22,78.0,0.2
0.0,0.0,24.12,0.93,0.0,0.0,0.0,0.325778,0.459218,1.32631,748.0,0.0,748.0,3.13,21.3,2014-09-22,65.0,0.2
385.8731707317073,500.0,1.34,11.2,690.0,0.0,15376.717073170732,0.07,0.2832927124183007,0.5,15219.273170731707,7311.331707317073,0.0,10.21,18.5,2014-09-24,40.0,0.2
0.0,0.0,0.726,1.21,0.0,0.0,0.0,1.1659958586387438,0.042,0.2,2320.0,0.0,141078.0,2.321,18.4,2014-09-29,67.0,0.2
0.0,0.0,3.18,1.15,0.0,0.0,0.0,0.21,0.2832927124183007,0.26,2600.0,5200.0,0.0,1.19,20.0,2014-09-29,62.0,0.2
0.0,0.0,0.62,0.58,0.0,0.0,0.0,0.23,0.05,0.19,2400.0,7200.0,0.0,2.62,20.0,2014-09-29,62.0,0.2
0.0,0.0,2.39,1.62,0.0,0.0,0.0,1.2001700000000002,0.15585,0.344021,2992.0,748.0,2618.0,3.2,21.5,2014-09-29,67.0,0.2
0.0,0.0,0.49,1.57,0.0,0.0,0.0,3.65,0.29,0.64,0.0,0.0,0.0,11.23,18.966210045662102,2014-09-29,72.0,0.2
1007.6029411764706,820.0,4.79,4.9,605.2534562211981,0.0,34882.62745098039,1.05,0.20443788535031837,0.61,16576.024509803923,6878.632352941177,0.0,11.38,17.8,2014-10-01,39.0,0.4
0.0,0.0,1.17,0.47,0.0,0.0,0.0,1.455353774358975,0.20443788535031837,0.22,0.0,0.0,0.0,1.68,21.5,2014-10-06,2.0,0.4
0.0,0.0,0.86,0.89,0.0,0.0,0.0,0.18,0.07,0.16,400.0,3600.0,0.0,1.68,23.0,2014-10-06,2.0,0.4
0.0,0.0,3.64,2.45,0.0,0.0,0.0,13.0041,0.172778,0.464188,748.0,0.0,11968.0,1.08,21.8,2014-10-06,13.0,0.4
0.0,0.0,4.114,0.76,0.0,0.0,0.0,1.455353774358975,0.017,0.154,464.0,7889.0,32485.0,0.871,21.0,2014-10-07,21.5,0.4
1007.6029411764706,170.0,1.16,4.87,605.2534562211981,0.0,34882.62745098039,0.04,0.20443788535031837,0.17,16576.024509803923,6878.632352941177,0.0,7.42,17.1,2014-10-08,75.0,0.4
0.0,0.0,3.487,0.99,0.0,0.0,0.0,0.207,0.095,0.423,0.0,464.0,464.0,3.614,20.9,2014-10-13,-0.5,0.4
0.0,0.0,5.5,0.57,0.0,0.0,0.0,0.42,0.20443788535031837,0.18,0.0,7800.0,0.0,1.19,21.2,2014-10-13,1.0,0.4
0.0,0.0,0.95,2.56,0.0,0.0,0.0,1.5191299999999999,0.155174,0.278677,1122.0,0.0,2618.0,2.6,21.8,2014-10-13,-0.5,0.4
0.0,0.0,1.41,0.55,0.0,0.0,0.0,0.33,0.04,0.23,400.0,8000.0,0.0,2.44,21.3,2014-10-13,1.0,0.4
1007.6029411764706,2700.0,5.58,2.63,867.0,0.0,34882.62745098039,2.68,0.20443788535031837,0.95,16576.024509803923,6878.632352941177,0.0,9.11,16.0,2014-10-15,23.0,0.4
0.0,0.0,0.75,2.19,0.0,0.0,0.0,1.455353774358975,0.20443788535031837,0.28,7800.0,0.0,0.0,2.74,20.0,2014-10-20,81.0,0.4
0.0,0.0,4.07,0.93,0.0,0.0,0.0,1.455353774358975,0.052,0.313,0.0,0.0,10210.0,2.668,21.1,2014-10-20,74.5,0.4
0.0,0.0,0.89,0.65,0.0,0.0,0.0,0.07,0.05,0.19,400.0,6400.0,0.0,1.92,21.4,2014-10-20,81.0,0.4
0.0,0.0,1.5,6.774735347222225,0.0,0.0,374.0,1.1617600000000001,0.176038,0.325486,374.0,0.0,374.0,2.94,20.0,2014-10-20,74.5,0.4
1007.6029411764706,60.0,5.0,2.06,605.2534562211981,0.0,34882.62745098039,2.46,0.20443788535031837,0.56,16576.024509803923,6878.632352941177,0.0,8.43,14.9,2014-10-22,39.0,0.4
0.0,0.0,1.19,1.14,0.0,0.0,0.0,2.4919599999999997,0.11205999999999999,0.48816099999999996,3366.0,0.0,9724.0,3.88,20.7,2014-10-27,70.5,0.4
0.0,0.0,5.844,0.95,0.0,0.0,0.0,0.127,0.106,0.321,0.0,38054.0,0.0,2.588,19.5,2014-10-27,70.5,0.4
0.0,0.0,1.77,0.69,5200.0,0.0,0.0,0.23,0.20443788535031837,0.29,0.0,0.0,0.0,2.47,20.2,2014-10-27,68.0,0.4
0.0,0.0,0.83,0.53,0.0,0.0,0.0,0.1,0.04,0.22,400.0,5600.0,0.0,2.63,20.7,2014-10-27,68.0,0.4
1007.6029411764706,0.0,4.04,2.55,20.0,0.0,34882.62745098039,1.93,0.20443788535031837,1.42,16576.024509803923,6878.632352941177,0.0,14.39,15.3,2014-10-29,13.0,0.4
2751.519801980198,897.8781365638765,6.828664471365636,6.587717171171175,397.410257918552,0.0,5357.782178217822,2.382738371980675,0.314304457142857,0.7558347699115048,4504.69801980198,26436.712871287127,11202.308370044053,8.739704468181817,16.004803493449792,2014-11-03,18.0,0.6
0.0,0.0,1.61,1.18,0.0,0.0,0.0,0.46943100000000004,0.05570599999999999,0.191815,374.0,374.0,748.0,2.42,19.0,2014-11-03,18.0,0.6
0.0,0.0,3.724,1.88,0.0,0.0,0.0,0.101,0.136,0.396,0.0,928.0,0.0,4.391,18.0,2014-11-03,18.0,0.6
0.0,0.0,2.54,0.99,0.0,0.0,0.0,0.44,0.314304457142857,0.3,0.0,0.0,0.0,2.37,19.5,2014-11-03,18.0,0.6
0.0,0.0,0.3,0.63,0.0,0.0,0.0,0.06,0.02,0.22,1600.0,2800.0,0.0,2.33,20.2,2014-11-03,18.0,0.6
2751.519801980198,1030.0,0.42,50.28,1190.0,0.0,5357.782178217822,0.84,0.314304457142857,0.37,4504.69801980198,26436.712871287127,0.0,18.36,14.5,2014-11-05,5.0,0.6
0.0,0.0,4.64,1.69,0.0,0.0,0.0,0.954525,0.12357,0.432428,1496.0,0.0,374.0,2.78,19.0,2014-11-10,45.0,0.6
0.0,0.0,2.64,0.84,0.0,0.0,0.0,2.382738371980675,0.068,0.269,0.0,3249.0,0.0,2.117,18.6,2014-11-10,45.0,0.6
0.0,0.0,1.12,0.75,0.0,0.0,0.0,0.15,0.07,0.2,400.0,3600.0,0.0,2.51,19.0,2014-11-10,47.0,0.6
0.0,0.0,2.3,1.9,0.0,0.0,0.0,2.382738371980675,0.314304457142857,0.32,0.0,12999.0,5200.0,1.19,18.8,2014-11-10,47.0,0.6
2751.519801980198,3380.0,4.1,11.58,397.410257918552,0.0,5357.782178217822,1.99,0.314304457142857,1.34,4504.69801980198,26436.712871287127,0.0,13.42,15.0,2014-11-12,6.0,0.6
0.0,0.0,1.15,2.53,0.0,0.0,0.0,1.56,0.24,0.5,0.0,0.0,0.0,10.02,16.004803493449792,2014-11-16,-5.0,0.6
0.0,0.0,14.77,0.89,0.0,0.0,0.0,1.5355299999999998,0.153995,0.265888,1496.0,0.0,0.0,2.62,18.0,2014-11-17,-27.5,0.6
0.0,0.0,7.625,1.0,0.0,0.0,0.0,0.32,0.09,0.364,464.0,9746.0,0.0,2.922,17.9,2014-11-17,-27.5,0.6
0.0,0.0,5.29,1.49,2600.0,0.0,0.0,0.34,0.314304457142857,0.23,0.0,0.0,0.0,1.11,18.5,2014-11-17,-30.0,0.6
0.0,0.0,1.07,0.94,0.0,0.0,0.0,0.06,0.05,0.21,800.0,5200.0,0.0,2.2,19.3,2014-11-17,-30.0,0.6
2751.519801980198,680.0,6.29,6.19,270.0,0.0,5357.782178217822,1.85,0.314304457142857,0.71,4504.69801980198,26436.712871287127,0.0,13.32,14.1,2014-11-19,-20.0,0.6
0.0,0.0,2.3,2.91,0.0,0.0,0.0,2.27,0.19,0.58,0.0,0.0,0.0,7.91,16.004803493449792,2014-11-23,34.0,0.6
0.0,0.0,8.42,2.13,0.0,0.0,0.0,1.44887,0.27860799999999997,0.178843,374.0,374.0,0.0,4.75,17.8,2014-11-24,-8.5,0.6
0.0,0.0,3.402,1.34,0.0,0.0,0.0,0.494,0.151,0.539,0.0,928.0,0.0,4.156,17.0,2014-11-24,-8.5,0.6
0.0,0.0,6.828664471365636,1.18,0.0,0.0,0.0,0.49,0.314304457142857,0.29,0.0,0.0,0.0,1.68,18.0,2014-11-24,-29.0,0.6
0.0,0.0,0.87,0.58,0.0,0.0,0.0,0.44,0.08,0.22,0.0,4000.0,0.0,2.49,18.5,2014-11-24,-29.0,0.6
2751.519801980198,1290.0,3.85,8.09,200.0,0.0,5357.782178217822,2.42,0.314304457142857,0.61,4504.69801980198,26436.712871287127,0.0,16.17,13.4,2014-11-26,-3.0,0.6
0.0,0.0,14.34,2.79,0.0,0.0,0.0,1.26128,0.17406300000000002,0.325024,28424.0,0.0,0.0,4.17,17.1,2014-12-01,-78.5,0.7
0.0,0.0,1.359,0.72,0.0,0.0,0.0,0.212,0.062,0.25,0.0,0.0,0.0,1.983,18.1,2014-12-01,-78.5,0.7
0.0,0.0,7.56,0.6,0.0,0.0,0.0,0.51,0.3411355548387098,0.3,0.0,5200.0,0.0,1.45,18.7,2014-12-01,-26.0,0.7
0.0,0.0,0.6,0.43,0.0,0.0,0.0,0.12,0.04,0.2,400.0,9600.0,0.0,1.55,18.6,2014-12-01,-26.0,0.7
4571.891304347826,270.0,3.13,5.17,288.65656565656565,0.0,2030.125,5.06,0.3411355548387098,0.76,3853.8478260869565,11095.0,0.0,17.75,15.0,2014-12-03,-130.0,0.7
0.0,0.0,1.51,3.04,0.0,0.0,0.0,0.69,0.1,0.36,2132.0,0.0,533.0,5.21,14.861139896373055,2014-12-07,-33.0,0.7
0.0,0.0,2.8,0.83,0.0,0.0,0.0,0.209,0.148,0.288,232.0,0.0,0.0,2.484,18.0,2014-12-08,11.5,0.7
0.0,0.0,13.4997,2.13,0.0,0.0,0.0,0.26,0.11,0.32,7800.0,18199.0,0.0,2.07,16.8,2014-12-08,24.0,0.7
0.0,0.0,9.94,5.5,0.0,0.0,0.0,1.03495,0.138818,0.325954,9724.0,0.0,374.0,4.48,17.0,2014-12-08,11.5,0.7
0.0,0.0,0.47,1.69,0.0,0.0,0.0,0.11,0.05,0.23,800.0,1200.0,0.0,2.46,18.3,2014-12-08,24.0,0.7
4571.891304347826,0.0,4.96,3.13,10.0,0.0,2030.125,3.07,0.3411355548387098,0.69,3853.8478260869565,11095.0,0.0,18.25,14.7,2014-12-10,-73.0,0.7
0.0,0.0,3.35,1.1,0.0,0.0,0.0,2.74,0.4,0.76,0.0,0.0,0.0,8.16,14.861139896373055,2014-12-14,-70.0,0.7
0.0,0.0,6.94,1.03,0.0,0.0,0.0,0.36,0.3411355548387098,0.29,0.0,0.0,0.0,1.85,16.9,2014-12-15,-23.0,0.7
0.0,0.0,2.88,1.39,0.0,0.0,0.0,0.312,0.129,0.312,464.0,464.0,0.0,3.96,17.3,2014-12-15,-55.5,0.7
0.0,0.0,0.87,0.86,0.0,0.0,0.0,0.12,0.06,0.24,80.0,3920.0,0.0,2.21,17.8,2014-12-15,-23.0,0.7
374.0,0.0,1.94,1.51,0.0,0.0,0.0,1.73479,0.23140300000000003,0.41346099999999997,374.0,0.0,0.0,3.94,16.7,2014-12-15,-55.5,0.7
4571.891304347826,0.0,3.19,0.94,30.0,0.0,2030.125,3.6,0.3411355548387098,0.51,3853.8478260869565,11095.0,0.0,13.73,14.1,2014-12-17,-3.0,0.7
0.0,0.0,7.397,2.55,464.0,0.0,0.0,0.356,0.183,0.295,0.0,0.0,0.0,4.939,17.1,2014-12-22,59.5,0.7
0.0,0.0,0.59,1.47,2600.0,0.0,0.0,0.4,0.15,0.29,0.0,10399.0,0.0,2.44,17.4,2014-12-22,33.0,0.7
0.0,0.0,0.93,0.98,0.0,0.0,374.0,0.148636,0.017852,0.10468699999999999,1122.0,0.0,748.0,4.45,14.861139896373055,2014-12-22,59.5,0.7
0.0,0.0,0.81,1.22,0.0,0.0,0.0,0.19,0.11,0.23,240.0,1920.0,0.0,2.52,17.5,2014-12-22,33.0,0.7
0.0,0.0,10.77,0.83,0.0,0.0,0.0,10.5,0.6,1.04,1.0,0.0,0.0,12.29,14.861139896373055,2014-12-28,34.0,0.7
0.0,0.0,0.56,1.17,0.0,0.0,0.0,0.29,0.06,0.21,1600.0,7200.0,0.0,2.61,16.7,2014-12-29,32.0,0.7
0.0,0.0,3.01,1.12,0.0,0.0,0.0,3.70099,0.437536,0.8359219999999999,748.0,0.0,0.0,3.69,14.861139896373055,2014-12-31,10.5,0.7
0.0,0.0,6.191938625592413,2.707855383084577,0.0,0.0,0.0,3.484583671717171,0.4172620773809526,0.7035187272727271,0.0,0.0,0.0,7.958343613861382,16.7,2015-01-05,-21.5,0.6
0.0,0.0,4.123,1.75,0.0,0.0,0.0,0.283,0.163,0.313,232.0,0.0,0.0,3.509,16.1,2015-01-05,-21.5,0.6
0.0,0.0,0.54,0.91,0.0,0.0,0.0,0.26,0.04,0.22,240.0,2640.0,0.0,2.38,16.0,2015-01-05,-39.0,0.6
0.0,0.0,2.02,1.1,0.0,0.0,0.0,3.484583671717171,0.14,0.18,7800.0,5200.0,0.0,1.0,16.2,2015-01-05,-39.0,0.6
937.2410256410257,0.0,3.88,0.85,0.0,0.0,968.1846153846154,6.75,0.4172620773809526,0.4,4155.671794871795,8530.082051282052,0.0,13.83,13.4,2015-01-07,-7.0,0.6
0.0,0.0,8.2,1.29,0.0,0.0,0.0,9.23,0.12,0.82,3.0,0.0,0.0,5.0,14.039111111111115,2015-01-11,25.0,0.6
0.0,0.0,3.08,0.51,0.0,0.0,0.0,0.39,0.136,0.441,0.0,464.0,0.0,3.42,15.7,2015-01-12,41.0,0.6
0.0,0.0,0.6,1.5,0.0,0.0,0.0,3.484583671717171,0.4172620773809526,0.21,0.0,5200.0,0.0,1.59,15.8,2015-01-12,27.0,0.6
0.0,374.0,8.31,2.707855383084577,0.0,0.0,0.0,1.73262,0.11992,0.311139,374.0,0.0,0.0,3.07,16.2,2015-01-12,41.0,0.6
